LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD5008629743352385129<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM...,0.042087,118013952
conv_1,Conv,ADD_TENSOR3199802952382474234,0.012254,118013952
relu_1,Relu,ACTIVATION_FWD8731790411514196767<CUDNN_ACTIVATION_CLIPPED_RELU>,0.011612,1605632
maxpool_1,Pooling,POOLING_FWD9613703316173742876<CUDNN_POOLING_MAX>,0.009877,1742400
conv_2,Conv,CONV_FWD3389202868467181009<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM...,0.017085,12390400
conv_2,Conv,ADD_TENSOR5110776264990510146,0.008532,12390400
relu_2,Relu,ACTIVATION_FWD17215024788201045314<CUDNN_ACTIVATION_CLIPPED_RELU>,0.008138,387200
conv_3,Conv,CONV_FWD5677700269829206764<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.054662,334540800
conv_3,Conv,ADD_TENSOR2823475157513165695,0.011001,334540800
relu_3,Relu,ACTIVATION_FWD14289688402102769308<CUDNN_ACTIVATION_CLIPPED_RELU>,0.009105,1161600
maxpool_2,Pooling,POOLING_FWD5815431148810300661<CUDNN_POOLING_MAX_DETERMINISTIC>,0.009023,1259712
conv_4,Conv,CONV_FWD10461000661792423976<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEM...,0.019880,8957952
conv_4,Conv,ADD_TENSOR17926914008552237499,0.007642,8957952
relu_4,Relu,ACTIVATION_FWD2972221743649795636<CUDNN_ACTIVATION_RELU>,0.007663,93312
conv_5,Conv,CONV_FWD10633625122016343785<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEM...,0.019920,13436928
conv_5,Conv,ADD_TENSOR18048167086530584442,0.007895,13436928
relu_5,Relu,ACTIVATION_FWD7744760979520937502<CUDNN_ACTIVATION_RELU>,0.007663,139968
conv_6,Conv,CONV_FWD873697197678777285<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.033785,80621568
conv_6,Conv,ADD_TENSOR7348255126854613590,0.008172,80621568
relu_6,Relu,ACTIVATION_FWD14320052443616424887<CUDNN_ACTIVATION_RELU>,0.007752,186624
conv_7,Conv,CONV_FWD2335171735687439092<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM...,0.019843,2239488
conv_7,Conv,ADD_TENSOR5300160275013946215,0.007636,2239488
relu_7,Relu,ACTIVATION_FWD3700692825224730099<CUDNN_ACTIVATION_RELU>,0.007573,23328
conv_8,Conv,CONV_FWD1484215333477291343<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM...,0.029783,9331200
conv_8,Conv,ADD_TENSOR9042449706611080412,0.007644,9331200
