LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
relu_1,Relu,ACTIVATION_FWD6449059682728522274<CUDNN_ACTIVATION_RELU>,0.588326,19267584
maxpool_1,Pooling,POOLING_FWD697559381295253827<CUDNN_POOLING_MAX>,0.507527,14450688
conv_2,Conv,CONV_FWD_12599475212760731793<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.198993,205520896
conv_2,Conv,ADD_TENSOR10341484033408171371,0.120548,205520896
relu_2,Relu,ACTIVATION_FWD6120376001579986082<CUDNN_ACTIVATION_RELU>,0.159262,4816896
relu_3,Relu,ACTIVATION_FWD5659327897129261740<CUDNN_ACTIVATION_RELU>,0.449523,14450688
maxpool_2,Pooling,POOLING_FWD15447110953414877230<CUDNN_POOLING_MAX_DETERMINISTIC>,0.409573,10838016
relu_4,Relu,ACTIVATION_FWD6785156591900239998<CUDNN_ACTIVATION_RELU>,0.039421,1204224
conv_5,Conv,CONV_FWD_11299538756780838117<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.204941,231211008
conv_5,Conv,ADD_TENSOR13702079428021749519,0.034476,231211008
relu_5,Relu,ACTIVATION_FWD3965104376065273148<CUDNN_ACTIVATION_CLIPPED_RELU>,0.064288,1806336
conv_6,Conv,CONV_FWD_015990792621314344907<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.508748,1387266048
conv_6,Conv,ADD_TENSOR511958277741659828,0.043825,1387266048
relu_6,Relu,ACTIVATION_FWD2508734707905405705<CUDNN_ACTIVATION_RELU>,0.082207,2408448
conv_7,Conv,CONV_FWD_27974231031988313299<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.104773,38535168
conv_7,Conv,ADD_TENSOR10303312691116484090,0.014960,38535168
relu_7,Relu,ACTIVATION_FWD8962295315591954413<CUDNN_ACTIVATION_RELU>,0.013005,301056
conv_8,Conv,CONV_FWD_26510770709533027176<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.170716,160563200
conv_8,Conv,ADD_TENSOR12109653157126080258,0.018048,160563200
relu_8,Relu,ACTIVATION_FWD10986799943518990975<CUDNN_ACTIVATION_RELU>,0.015851,602112
maxpool_3,Pooling,POOLING_FWD12058208773434149580<CUDNN_POOLING_AVERAGE_COUNT_INCLUDE_...,0.449854,10838016
conv_9,Conv,CONV_FWD_27206315013038944129<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.105594,77070336
conv_9,Conv,ADD_TENSOR12109653157126080258,0.018048,77070336
relu_9,Relu,ACTIVATION_FWD10986799943518990975<CUDNN_ACTIVATION_RELU>,0.015851,602112
conv_10,Conv,CONV_FWD_113889574707460727649<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.315467,411041792
conv_10,Conv,ADD_TENSOR511958277741659828,0.043825,411041792
relu_10,Relu,ACTIVATION_FWD2508734707905405705<CUDNN_ACTIVATION_RELU>,0.082207,2408448
conv_11,Conv,CONV_FWD_113889574707460727649<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.315467,411041792
conv_11,Conv,ADD_TENSOR511958277741659828,0.043825,411041792
relu_11,Relu,ACTIVATION_FWD2508734707905405705<CUDNN_ACTIVATION_RELU>,0.082207,2408448
conv_12,Conv,CONV_FWD_09282356745647999907<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.961916,2774532096
conv_12,Conv,ADD_TENSOR13005030563956693631,0.061152,2774532096
