LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
relu_1,Relu,ACTIVATION_FWD16152383226638083292<CUDNN_ACTIVATION_RELU>,2.326675,77070336
maxpool_1,Pooling,POOLING_FWD14684063809271137887<CUDNN_POOLING_MAX>,1.981630,55756800
conv_2,Conv,CONV_FWD_01108709588278626015<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.660481,792985600
conv_2,Conv,ADD_TENSOR168384578080349669,0.457884,792985600
relu_2,Relu,ACTIVATION_FWD2441175463854646321<CUDNN_ACTIVATION_CLIPPED_RELU>,0.568027,18585600
conv_3,Conv,CONV_FWD_412411137566593345078<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,9.536958,21410611200
conv_3,Conv,ADD_TENSOR15916260205559614818,1.343027,21410611200
relu_3,Relu,ACTIVATION_FWD3160731651565221955<CUDNN_ACTIVATION_RELU>,1.654585,55756800
maxpool_2,Pooling,POOLING_FWD2282813982223065487<CUDNN_POOLING_MAX>,1.449581,40310784
conv_4,Conv,CONV_FWD_35953703639060985726<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.410387,573308928
conv_4,Conv,ADD_TENSOR15528159198688592817,0.100804,573308928
relu_4,Relu,ACTIVATION_FWD10930619828394275703<CUDNN_ACTIVATION_RELU>,0.140505,4478976
conv_5,Conv,CONV_FWD_212042049631863206450<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.721750,859963392
conv_5,Conv,ADD_TENSOR15764057301304685393,0.143830,859963392
relu_5,Relu,ACTIVATION_FWD18000129925115827213<CUDNN_ACTIVATION_RELU>,0.199789,6718464
conv_6,Conv,CONV_FWD_417215563131206993695<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,1.931054,5159780352
conv_6,Conv,ADD_TENSOR2844564468514742584,0.188419,5159780352
relu_6,Relu,ACTIVATION_FWD6252625371780202556<CUDNN_ACTIVATION_RELU>,0.270143,8957952
conv_7,Conv,CONV_FWD_17441565067619975848<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.272333,143327232
conv_7,Conv,ADD_TENSOR12826384852446336252,0.024511,143327232
relu_7,Relu,ACTIVATION_FWD16994408640980374924<CUDNN_ACTIVATION_RELU>,0.030431,1119744
conv_8,Conv,CONV_FWD_03815338922893407809<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>,0.321786,597196800
conv_8,Conv,ADD_TENSOR15943862367673626769,0.052055,597196800
relu_8,Relu,ACTIVATION_FWD8244275501638778846<CUDNN_ACTIVATION_RELU>,0.075544,2239488
maxpool_3,Pooling,POOLING_FWD5818126063228978427<CUDNN_POOLING_MAX>,1.399979,40310784
conv_9,Conv,CONV_FWD_0768374653104403112<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRE...,0.280570,286654464
conv_9,Conv,ADD_TENSOR15943862367673626769,0.052055,286654464
relu_9,Relu,ACTIVATION_FWD8244275501638778846<CUDNN_ACTIVATION_RELU>,0.075544,2239488
conv_10,Conv,CONV_FWD_39432870735064182331<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.931137,1528823808
conv_10,Conv,ADD_TENSOR2844564468514742584,0.188419,1528823808
relu_10,Relu,ACTIVATION_FWD6252625371780202556<CUDNN_ACTIVATION_RELU>,0.270143,8957952
conv_11,Conv,CONV_FWD_39432870735064182331<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.931137,1528823808
conv_11,Conv,ADD_TENSOR2844564468514742584,0.188419,1528823808
relu_11,Relu,ACTIVATION_FWD6252625371780202556<CUDNN_ACTIVATION_RELU>,0.270143,8957952
conv_12,Conv,CONV_FWD_310563185035826276603<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,3.718161,10319560704
conv_12,Conv,ADD_TENSOR16617255052696643358,0.277910,10319560704
relu_12,Relu,ACTIVATION_FWD10289139652831422669<CUDNN_ACTIVATION_RELU>,0.399566,13436928
conv_13,Conv,CONV_FWD_311416666827443277480<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.354391,382205952
conv_13,Conv,ADD_TENSOR15943862367673626769,0.052055,382205952
relu_13,Relu,ACTIVATION_FWD8244275501638778846<CUDNN_ACTIVATION_RELU>,0.075544,2239488
conv_14,Conv,CONV_FWD_49531155774050596764<CUDNN_CONVOLUTION_FWD_ALGO_FFT>,0.940361,3583180800
conv_14,Conv,ADD_TENSOR15764057301304685393,0.143830,3583180800
relu_14,Relu,ACTIVATION_FWD18000129925115827213<CUDNN_ACTIVATION_RELU>,0.199789,6718464
maxpool_4,Pooling,POOLING_FWD2863965769476533411<CUDNN_POOLING_MAX_DETERMINISTIC>,1.864588,53747712
conv_15,Conv,CONV_FWD_4349594414939880618<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRE...,0.526062,764411904
conv_15,Conv,ADD_TENSOR15528159198688592817,0.100804,764411904
relu_15,Relu,ACTIVATION_FWD10930619828394275703<CUDNN_ACTIVATION_RELU>,0.140505,4478976
maxpool_5,Pooling,POOLING_FWD2710309770004829301<CUDNN_POOLING_MAX>,0.829709,23362560
conv_16,Conv,CONV_FWD_32760924697807910953<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.720771,996802560
conv_16,Conv,ADD_TENSOR7110738075377822143,0.055335,996802560
relu_16,Relu,ACTIVATION_FWD1267154187073483106<CUDNN_ACTIVATION_RELU>,0.103670,3115008
conv_17,Conv,CONV_FWD_06537615160472805101<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.425694,498401280
conv_17,Conv,ADD_TENSOR3326172032189919586,0.032832,498401280
relu_17,Relu,ACTIVATION_FWD8656151494968940802<CUDNN_ACTIVATION_CLIPPED_RELU>,0.054582,1557504
conv_18,Conv,CONV_FWD_04024491136733732544<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,1.438538,1943764992
conv_18,Conv,ADD_TENSOR17632839919257683236,0.059141,1943764992
relu_18,Relu,ACTIVATION_FWD9987886306537696059<CUDNN_ACTIVATION_RELU>,0.131247,3374592
conv_19,Conv,CONV_FWD_3763715878156361384<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRE...,0.207846,83066880
conv_19,Conv,ADD_TENSOR12615261327926575577,0.013938,83066880
relu_19,Relu,ACTIVATION_FWD7453419874478661235<CUDNN_ACTIVATION_RELU>,0.013339,259584
conv_20,Conv,CONV_FWD_112919687678889478361<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.222111,207667200
conv_20,Conv,ADD_TENSOR2972382032857955477,0.021537,207667200
relu_20,Relu,ACTIVATION_FWD13001127623077180939<CUDNN_ACTIVATION_RELU>,0.017490,778752
maxpool_6,Pooling,POOLING_FWD13401707855818674161<CUDNN_POOLING_MAX>,0.781550,23362560
conv_21,Conv,CONV_FWD_06342351684966492204<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.263043,332267520
conv_21,Conv,ADD_TENSOR14666503307323679064,0.025003,332267520
