LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
relu_1,Relu,ACTIVATION_FWD6449059682728522274<CUDNN_ACTIVATION_RELU>,0.127963,19267584
maxpool_1,Pooling,POOLING_FWD697559381295253827<CUDNN_POOLING_MAX_DETERMINISTIC>,0.130641,13939200
conv_2,Conv,CONV_FWD_216241335674971091518<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.062254,198246400
conv_2,Conv,ADD_TENSOR13452924203584576058,0.050156,198246400
relu_2,Relu,ACTIVATION_FWD13794837599321494543<CUDNN_ACTIVATION_RELU>,0.034658,4646400
conv_3,Conv,CONV_FWD_39214317901631484978<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.518259,5352652800
conv_3,Conv,ADD_TENSOR9370209150130847091,0.127509,5352652800
relu_3,Relu,ACTIVATION_FWD18254555976330172105<CUDNN_ACTIVATION_RELU>,0.093627,13939200
maxpool_2,Pooling,POOLING_FWD15981115135325220499<CUDNN_POOLING_MAX_DETERMINISTIC>,0.096733,10077696
conv_4,Conv,CONV_FWD_013868746271023037934<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.060085,143327232
conv_4,Conv,ADD_TENSOR15314139304005240355,0.016290,143327232
relu_4,Relu,ACTIVATION_FWD3450163805929632525<CUDNN_ACTIVATION_RELU>,0.007516,1119744
conv_5,Conv,CONV_FWD_26772911396545585414<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.053655,214990848
conv_5,Conv,ADD_TENSOR12472109589112723721,0.020511,214990848
relu_5,Relu,ACTIVATION_FWD3836392127487909055<CUDNN_ACTIVATION_RELU>,0.015840,1679616
conv_6,Conv,CONV_FWD_1948905952143802369<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.126580,1289945088
conv_6,Conv,ADD_TENSOR3333232698615246478,0.025687,1289945088
relu_6,Relu,ACTIVATION_FWD4337179193102902454<CUDNN_ACTIVATION_RELU>,0.019441,2239488
conv_7,Conv,CONV_FWD_12404073675415515440<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GE...,0.044290,35831808
conv_7,Conv,ADD_TENSOR10425031680237427352,0.007789,35831808
relu_7,Relu,ACTIVATION_FWD3646419585916675726<CUDNN_ACTIVATION_RELU>,0.005704,279936
conv_8,Conv,CONV_FWD_05027039827787278473<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.068797,149299200
conv_8,Conv,ADD_TENSOR9702976191510873910,0.010498,149299200
relu_8,Relu,ACTIVATION_FWD5349207792553975144<CUDNN_ACTIVATION_RELU>,0.006290,559872
maxpool_3,Pooling,POOLING_FWD10581311124071402471<CUDNN_POOLING_MAX_DETERMINISTIC>,0.075918,10077696
conv_9,Conv,CONV_FWD_216478650614455109193<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_P...,0.047073,71663616
conv_9,Conv,ADD_TENSOR9702976191510873910,0.010498,71663616
relu_9,Relu,ACTIVATION_FWD5349207792553975144<CUDNN_ACTIVATION_RELU>,0.006290,559872
conv_10,Conv,CONV_FWD_01152969187935282347<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.075244,382205952
conv_10,Conv,ADD_TENSOR3333232698615246478,0.025687,382205952
relu_10,Relu,ACTIVATION_FWD4337179193102902454<CUDNN_ACTIVATION_RELU>,0.019441,2239488
conv_11,Conv,CONV_FWD_01152969187935282347<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PR...,0.075244,382205952
conv_11,Conv,ADD_TENSOR3333232698615246478,0.025687,382205952
relu_11,Relu,ACTIVATION_FWD4337179193102902454<CUDNN_ACTIVATION_RELU>,0.019441,2239488
conv_12,Conv,CONV_FWD_035917164130230891<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>,0.225247,2579890176
conv_12,Conv,ADD_TENSOR11099548205712104185,0.035689,2579890176
relu_12,Relu,ACTIVATION_FWD18050077389899070131<CUDNN_ACTIVATION_RELU>,0.026544,3359232
conv_13,Conv,CONV_FWD_48678557345654028280<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GE...,0.051326,95551488
conv_13,Conv,ADD_TENSOR9702976191510873910,0.010498,95551488
relu_13,Relu,ACTIVATION_FWD5349207792553975144<CUDNN_ACTIVATION_RELU>,0.006290,559872
conv_14,Conv,CONV_FWD_04028507028235935360<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NO...,0.157986,895795200
conv_14,Conv,ADD_TENSOR12472109589112723721,0.020511,895795200
