LayerName,LayerType,Theoretical Flops,flop_count_sp
stage2_unit7_relu1,Relu,1605632,802816
stage2_unit7_conv2,Conv,924844032,1850490880
stage2_unit7_bn3,BatchNorm,1605632,5079040
_plus9,ElementWise,802816,3966976
stage2_unit8_bn1,BatchNorm,1605632,5079040
stage2_unit8_conv1,Conv,924844032,1850490880
stage2_unit8_bn2,BatchNorm,1605632,5079040
stage2_unit8_relu1,Relu,1605632,802816
stage2_unit8_conv2,Conv,924844032,1850490880
stage2_unit8_bn3,BatchNorm,1605632,5079040
_plus10,ElementWise,802816,3966976
stage2_unit9_bn1,BatchNorm,1605632,5079040
stage2_unit9_conv1,Conv,924844032,1850490880
stage2_unit9_bn2,BatchNorm,1605632,5079040
stage2_unit9_relu1,Relu,1605632,802816
stage2_unit9_conv2,Conv,924844032,1850490880
stage2_unit9_bn3,BatchNorm,1605632,5079040
_plus11,ElementWise,802816,3966976
stage2_unit10_bn1,BatchNorm,1605632,5079040
stage2_unit10_conv1,Conv,924844032,1850490880
stage2_unit10_bn2,BatchNorm,1605632,5079040
stage2_unit10_relu1,Relu,1605632,802816
stage2_unit10_conv2,Conv,924844032,1850490880
stage2_unit10_bn3,BatchNorm,1605632,5079040
_plus12,ElementWise,802816,3966976
stage2_unit11_bn1,BatchNorm,1605632,5079040
stage2_unit11_conv1,Conv,924844032,1850490880
stage2_unit11_bn2,BatchNorm,1605632,5079040
stage2_unit11_relu1,Relu,1605632,802816
stage2_unit11_conv2,Conv,924844032,1850490880
stage2_unit11_bn3,BatchNorm,1605632,5079040
_plus13,ElementWise,802816,3966976
stage2_unit12_bn1,BatchNorm,1605632,5079040
stage2_unit12_conv1,Conv,924844032,1850490880
stage2_unit12_bn2,BatchNorm,1605632,5079040
stage2_unit12_relu1,Relu,1605632,802816
stage2_unit12_conv2,Conv,924844032,1850490880
stage2_unit12_bn3,BatchNorm,1605632,5079040
_plus14,ElementWise,802816,3966976
stage2_unit13_bn1,BatchNorm,1605632,5079040
stage2_unit13_conv1,Conv,924844032,1850490880
stage2_unit13_bn2,BatchNorm,1605632,5079040
stage2_unit13_relu1,Relu,1605632,802816
stage2_unit13_conv2,Conv,924844032,1850490880
stage2_unit13_bn3,BatchNorm,1605632,5079040
_plus15,ElementWise,802816,3966976
stage3_unit1_bn1,BatchNorm,1605632,5079040
stage3_unit1_bn2,BatchNorm,3211264,10158080
stage3_unit1_relu1,Relu,3211264,1605632
stage3_unit1_conv2,Conv,924844032,1887838208
stage3_unit1_bn3,BatchNorm,802816,2539520
stage3_unit1_conv1sc,Conv,51380224,105259008
stage3_unit1_sc,BatchNorm,802816,2539520
_plus16,ElementWise,401408,1880064
stage3_unit2_bn1,BatchNorm,802816,2539520
stage3_unit2_conv1,Conv,924844032,983236608
stage3_unit2_bn2,BatchNorm,802816,2539520
stage3_unit2_relu1,Relu,802816,401408
stage3_unit2_conv2,Conv,924844032,983236608
stage3_unit2_bn3,BatchNorm,802816,2539520
_plus17,ElementWise,401408,1880064
stage3_unit3_bn1,BatchNorm,802816,2539520
stage3_unit3_conv1,Conv,924844032,983236608
stage3_unit3_bn2,BatchNorm,802816,2539520
stage3_unit3_relu1,Relu,802816,401408
stage3_unit3_conv2,Conv,924844032,983236608
stage3_unit3_bn3,BatchNorm,802816,2539520
_plus18,ElementWise,401408,1880064
stage3_unit4_bn1,BatchNorm,802816,2539520
stage3_unit4_conv1,Conv,924844032,983236608
stage3_unit4_bn2,BatchNorm,802816,2539520
stage3_unit4_relu1,Relu,802816,401408
stage3_unit4_conv2,Conv,924844032,983236608
stage3_unit4_bn3,BatchNorm,802816,2539520
_plus19,ElementWise,401408,1880064
stage3_unit5_bn1,BatchNorm,802816,2539520
stage3_unit5_conv1,Conv,924844032,983236608
stage3_unit5_bn2,BatchNorm,802816,2539520
stage3_unit5_relu1,Relu,802816,401408
stage3_unit5_conv2,Conv,924844032,983236608
stage3_unit5_bn3,BatchNorm,802816,2539520
_plus20,ElementWise,401408,1880064
stage3_unit6_bn1,BatchNorm,802816,2539520
stage3_unit6_conv1,Conv,924844032,983236608
stage3_unit6_bn2,BatchNorm,802816,2539520
stage3_unit6_relu1,Relu,802816,401408
stage3_unit6_conv2,Conv,924844032,983236608
stage3_unit6_bn3,BatchNorm,802816,2539520
_plus21,ElementWise,401408,1880064
stage3_unit7_bn1,BatchNorm,802816,2539520
stage3_unit7_conv1,Conv,924844032,983236608
stage3_unit7_bn2,BatchNorm,802816,2539520
stage3_unit7_relu1,Relu,802816,401408
stage3_unit7_conv2,Conv,924844032,983236608
stage3_unit7_bn3,BatchNorm,802816,2539520
_plus22,ElementWise,401408,1880064
stage3_unit8_bn1,BatchNorm,802816,2539520
stage3_unit8_conv1,Conv,924844032,983236608
stage3_unit8_bn2,BatchNorm,802816,2539520
stage3_unit8_relu1,Relu,802816,401408
stage3_unit8_conv2,Conv,924844032,983236608
stage3_unit8_bn3,BatchNorm,802816,2539520
_plus23,ElementWise,401408,1880064
stage3_unit9_bn1,BatchNorm,802816,2539520
stage3_unit9_conv1,Conv,924844032,983236608
stage3_unit9_bn2,BatchNorm,802816,2539520
stage3_unit9_relu1,Relu,802816,401408
stage3_unit9_conv2,Conv,924844032,983236608
stage3_unit9_bn3,BatchNorm,802816,2539520
_plus24,ElementWise,401408,1880064
stage3_unit10_bn1,BatchNorm,802816,2539520
stage3_unit10_conv1,Conv,924844032,983236608
stage3_unit10_bn2,BatchNorm,802816,2539520
stage3_unit10_relu1,Relu,802816,401408
stage3_unit10_conv2,Conv,924844032,983236608
stage3_unit10_bn3,BatchNorm,802816,2539520
_plus25,ElementWise,401408,1880064
stage3_unit11_bn1,BatchNorm,802816,2539520
stage3_unit11_conv1,Conv,924844032,983236608
stage3_unit11_bn2,BatchNorm,802816,2539520
stage3_unit11_relu1,Relu,802816,401408
stage3_unit11_conv2,Conv,924844032,983236608
stage3_unit11_bn3,BatchNorm,802816,2539520
_plus26,ElementWise,401408,1880064
stage3_unit12_bn1,BatchNorm,802816,2539520
stage3_unit12_conv1,Conv,924844032,983236608
stage3_unit12_bn2,BatchNorm,802816,2539520
stage3_unit12_relu1,Relu,802816,401408
stage3_unit12_conv2,Conv,924844032,983236608
stage3_unit12_bn3,BatchNorm,802816,2539520
_plus27,ElementWise,401408,1880064
stage3_unit13_bn1,BatchNorm,802816,2539520
stage3_unit13_conv1,Conv,924844032,983236608
stage3_unit13_bn2,BatchNorm,802816,2539520
stage3_unit13_relu1,Relu,802816,401408
stage3_unit13_conv2,Conv,924844032,983236608
stage3_unit13_bn3,BatchNorm,802816,2539520
_plus28,ElementWise,401408,1880064
stage3_unit14_bn1,BatchNorm,802816,2539520
stage3_unit14_conv1,Conv,924844032,983236608
stage3_unit14_bn2,BatchNorm,802816,2539520
stage3_unit14_relu1,Relu,802816,401408
stage3_unit14_conv2,Conv,924844032,983236608
stage3_unit14_bn3,BatchNorm,802816,2539520
_plus29,ElementWise,401408,1880064
stage3_unit15_bn1,BatchNorm,802816,2539520
stage3_unit15_conv1,Conv,924844032,983236608
stage3_unit15_bn2,BatchNorm,802816,2539520
stage3_unit15_relu1,Relu,802816,401408
stage3_unit15_conv2,Conv,924844032,983236608
stage3_unit15_bn3,BatchNorm,802816,2539520
_plus30,ElementWise,401408,1880064
stage3_unit16_bn1,BatchNorm,802816,2539520
stage3_unit16_conv1,Conv,924844032,983236608
stage3_unit16_bn2,BatchNorm,802816,2539520
stage3_unit16_relu1,Relu,802816,401408
stage3_unit16_conv2,Conv,924844032,983236608
stage3_unit16_bn3,BatchNorm,802816,2539520
_plus31,ElementWise,401408,1880064
stage3_unit17_bn1,BatchNorm,802816,2539520
stage3_unit17_conv1,Conv,924844032,983236608
stage3_unit17_bn2,BatchNorm,802816,2539520
stage3_unit17_relu1,Relu,802816,401408
stage3_unit17_conv2,Conv,924844032,983236608
stage3_unit17_bn3,BatchNorm,802816,2539520
_plus32,ElementWise,401408,1880064
stage3_unit18_bn1,BatchNorm,802816,2539520
stage3_unit18_conv1,Conv,924844032,983236608
stage3_unit18_bn2,BatchNorm,802816,2539520
stage3_unit18_relu1,Relu,802816,401408
stage3_unit18_conv2,Conv,924844032,983236608
stage3_unit18_bn3,BatchNorm,802816,2539520
_plus33,ElementWise,401408,1880064
stage3_unit19_bn1,BatchNorm,802816,2539520
stage3_unit19_conv1,Conv,924844032,983236608
stage3_unit19_bn2,BatchNorm,802816,2539520
stage3_unit19_relu1,Relu,802816,401408
stage3_unit19_conv2,Conv,924844032,983236608
stage3_unit19_bn3,BatchNorm,802816,2539520
_plus34,ElementWise,401408,1880064
stage3_unit20_bn1,BatchNorm,802816,2539520
stage3_unit20_conv1,Conv,924844032,983236608
stage3_unit20_bn2,BatchNorm,802816,2539520
stage3_unit20_relu1,Relu,802816,401408
stage3_unit20_conv2,Conv,924844032,983236608
stage3_unit20_bn3,BatchNorm,802816,2539520
_plus35,ElementWise,401408,1880064
stage3_unit21_bn1,BatchNorm,802816,2539520
stage3_unit21_conv1,Conv,924844032,983236608
stage3_unit21_bn2,BatchNorm,802816,2539520
stage3_unit21_relu1,Relu,802816,401408
stage3_unit21_conv2,Conv,924844032,983236608
stage3_unit21_bn3,BatchNorm,802816,2539520
_plus36,ElementWise,401408,1880064
stage3_unit22_bn1,BatchNorm,802816,2539520
stage3_unit22_conv1,Conv,924844032,983236608
stage3_unit22_bn2,BatchNorm,802816,2539520
stage3_unit22_relu1,Relu,802816,401408
stage3_unit22_conv2,Conv,924844032,983236608
stage3_unit22_bn3,BatchNorm,802816,2539520
_plus37,ElementWise,401408,1880064
stage3_unit23_bn1,BatchNorm,802816,2539520
stage3_unit23_conv1,Conv,924844032,983236608
stage3_unit23_bn2,BatchNorm,802816,2539520
stage3_unit23_relu1,Relu,802816,401408
stage3_unit23_conv2,Conv,924844032,983236608
stage3_unit23_bn3,BatchNorm,802816,2539520
_plus38,ElementWise,401408,1880064
stage3_unit24_bn1,BatchNorm,802816,2539520
stage3_unit24_conv1,Conv,924844032,983236608
stage3_unit24_bn2,BatchNorm,802816,2539520
stage3_unit24_relu1,Relu,802816,401408
stage3_unit24_conv2,Conv,924844032,983236608
stage3_unit24_bn3,BatchNorm,802816,2539520
_plus39,ElementWise,401408,1880064
stage3_unit25_bn1,BatchNorm,802816,2539520
stage3_unit25_conv1,Conv,924844032,983236608
stage3_unit25_bn2,BatchNorm,802816,2539520
stage3_unit25_relu1,Relu,802816,401408
stage3_unit25_conv2,Conv,924844032,983236608
stage3_unit25_bn3,BatchNorm,802816,2539520
_plus40,ElementWise,401408,1880064
stage3_unit26_bn1,BatchNorm,802816,2539520
stage3_unit26_conv1,Conv,924844032,983236608
stage3_unit26_bn2,BatchNorm,802816,2539520
stage3_unit26_relu1,Relu,802816,401408
stage3_unit26_conv2,Conv,924844032,983236608
stage3_unit26_bn3,BatchNorm,802816,2539520
_plus41,ElementWise,401408,1880064
stage3_unit27_bn1,BatchNorm,802816,2539520
stage3_unit27_conv1,Conv,924844032,983236608
stage3_unit27_bn2,BatchNorm,802816,2539520
stage3_unit27_relu1,Relu,802816,401408
stage3_unit27_conv2,Conv,924844032,983236608
stage3_unit27_bn3,BatchNorm,802816,2539520
_plus42,ElementWise,401408,1880064
stage3_unit28_bn1,BatchNorm,802816,2539520
stage3_unit28_conv1,Conv,924844032,983236608
stage3_unit28_bn2,BatchNorm,802816,2539520
stage3_unit28_relu1,Relu,802816,401408
stage3_unit28_conv2,Conv,924844032,983236608
stage3_unit28_bn3,BatchNorm,802816,2539520
_plus43,ElementWise,401408,1880064
stage3_unit29_bn1,BatchNorm,802816,2539520
stage3_unit29_conv1,Conv,924844032,983236608
stage3_unit29_bn2,BatchNorm,802816,2539520
stage3_unit29_relu1,Relu,802816,401408
stage3_unit29_conv2,Conv,924844032,983236608
stage3_unit29_bn3,BatchNorm,802816,2539520
_plus44,ElementWise,401408,1880064
stage3_unit30_bn1,BatchNorm,802816,2539520
stage3_unit30_conv1,Conv,924844032,983236608
stage3_unit30_bn2,BatchNorm,802816,2539520
stage3_unit30_relu1,Relu,802816,401408
stage3_unit30_conv2,Conv,924844032,983236608
stage3_unit30_bn3,BatchNorm,802816,2539520
_plus45,ElementWise,401408,1880064
stage4_unit1_bn1,BatchNorm,802816,2539520
stage4_unit1_bn2,BatchNorm,1605632,5079040
stage4_unit1_relu1,Relu,1605632,802816
stage4_unit1_conv2,Conv,924844032,1963134976
stage4_unit1_bn3,BatchNorm,401408,1404928
stage4_unit1_conv1sc,Conv,51380224,109252608
stage4_unit1_sc,BatchNorm,401408,1404928
_plus46,ElementWise,200704,802816
stage4_unit2_bn1,BatchNorm,401408,1404928
stage4_unit2_conv1,Conv,924844032,1963134976
stage4_unit2_bn2,BatchNorm,401408,1404928
stage4_unit2_relu1,Relu,401408,200704
stage4_unit2_conv2,Conv,924844032,1963134976
stage4_unit2_bn3,BatchNorm,401408,1404928
_plus47,ElementWise,200704,802816
stage4_unit3_bn1,BatchNorm,401408,1404928
stage4_unit3_conv1,Conv,924844032,1963134976
stage4_unit3_bn2,BatchNorm,401408,1404928
stage4_unit3_relu1,Relu,401408,200704
stage4_unit3_conv2,Conv,924844032,1963134976
stage4_unit3_bn3,BatchNorm,401408,1404928
_plus48,ElementWise,200704,802816
bn1,BatchNorm,401408,1404928
