LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv23_batchnorm0_fwd,BatchNorm,2408448,7237632
resnetv23_conv0_fwd,Conv,1888223232,1958871040
resnetv23_batchnorm1_fwd,BatchNorm,12845056,38797312
resnetv23_relu0_fwd,Relu,12845056,6422528
resnetv23_pool0_fwd,Pooling,0,1576960
resnetv23_stage1_batchnorm0_fwd,BatchNorm,3211264,9895936
resnetv23_stage1_activation0,Relu,3211264,1605632
resnetv23_stage1_conv0_fwd,Conv,1849688064,1851293696
resnetv23_stage1_batchnorm1_fwd,BatchNorm,3211264,9895936
resnetv23_stage1_activation1,Relu,3211264,1605632
resnetv23_stage1_conv1_fwd,Conv,1849688064,1851293696
resnetv23_stage1__plus0,ElementWise,1605632,7866368
resnetv23_stage1_batchnorm2_fwd,BatchNorm,3211264,9895936
resnetv23_stage1_activation2,Relu,3211264,1605632
resnetv23_stage1_conv2_fwd,Conv,1849688064,1851293696
resnetv23_stage1_batchnorm3_fwd,BatchNorm,3211264,9895936
resnetv23_stage1_activation3,Relu,3211264,1605632
resnetv23_stage1_conv3_fwd,Conv,1849688064,1851293696
resnetv23_stage1__plus1,ElementWise,1605632,7866368
resnetv23_stage1_batchnorm4_fwd,BatchNorm,3211264,9895936
resnetv23_stage1_activation4,Relu,3211264,1605632
resnetv23_stage1_conv4_fwd,Conv,1849688064,1851293696
resnetv23_stage1_batchnorm5_fwd,BatchNorm,3211264,9895936
resnetv23_stage1_activation5,Relu,3211264,1605632
resnetv23_stage1_conv5_fwd,Conv,1849688064,1851293696
resnetv23_stage1__plus2,ElementWise,1605632,7866368
resnetv23_stage2_batchnorm0_fwd,BatchNorm,3211264,9895936
resnetv23_stage2_activation0,Relu,3211264,1605632
resnetv23_stage2_conv0_fwd,Conv,924844032,925646848
resnetv23_stage2_batchnorm1_fwd,BatchNorm,1605632,5079040
resnetv23_stage2_activation1,Relu,1605632,802816
resnetv23_stage2_conv1_fwd,Conv,1849688064,1850490880
resnetv23_stage2_conv2_fwd,Conv,102760448,103563264
resnetv23_stage2__plus0,ElementWise,802816,3966976
resnetv23_stage2_batchnorm2_fwd,BatchNorm,1605632,5079040
resnetv23_stage2_activation2,Relu,1605632,802816
resnetv23_stage2_conv3_fwd,Conv,1849688064,1850490880
resnetv23_stage2_batchnorm3_fwd,BatchNorm,1605632,5079040
resnetv23_stage2_activation3,Relu,1605632,802816
resnetv23_stage2_conv4_fwd,Conv,1849688064,1850490880
resnetv23_stage2__plus1,ElementWise,802816,3966976
resnetv23_stage2_batchnorm4_fwd,BatchNorm,1605632,5079040
resnetv23_stage2_activation4,Relu,1605632,802816
resnetv23_stage2_conv5_fwd,Conv,1849688064,1850490880
resnetv23_stage2_batchnorm5_fwd,BatchNorm,1605632,5079040
resnetv23_stage2_activation5,Relu,1605632,802816
resnetv23_stage2_conv6_fwd,Conv,1849688064,1850490880
resnetv23_stage2__plus2,ElementWise,802816,3966976
resnetv23_stage2_batchnorm6_fwd,BatchNorm,1605632,5079040
resnetv23_stage2_activation6,Relu,1605632,802816
resnetv23_stage2_conv7_fwd,Conv,1849688064,1850490880
resnetv23_stage2_batchnorm7_fwd,BatchNorm,1605632,5079040
resnetv23_stage2_activation7,Relu,1605632,802816
resnetv23_stage2_conv8_fwd,Conv,1849688064,1850490880
resnetv23_stage2__plus3,ElementWise,802816,3966976
resnetv23_stage3_batchnorm0_fwd,BatchNorm,1605632,5079040
resnetv23_stage3_activation0,Relu,1605632,802816
resnetv23_stage3_conv0_fwd,Conv,924844032,944119808
resnetv23_stage3_batchnorm1_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation1,Relu,802816,401408
resnetv23_stage3_conv1_fwd,Conv,1849688064,983236608
resnetv23_stage3_conv2_fwd,Conv,102760448,105259008
resnetv23_stage3__plus0,ElementWise,401408,1880064
resnetv23_stage3_batchnorm2_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation2,Relu,802816,401408
resnetv23_stage3_conv3_fwd,Conv,1849688064,983236608
resnetv23_stage3_batchnorm3_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation3,Relu,802816,401408
resnetv23_stage3_conv4_fwd,Conv,1849688064,983236608
resnetv23_stage3__plus1,ElementWise,401408,1880064
resnetv23_stage3_batchnorm4_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation4,Relu,802816,401408
resnetv23_stage3_conv5_fwd,Conv,1849688064,983236608
resnetv23_stage3_batchnorm5_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation5,Relu,802816,401408
resnetv23_stage3_conv6_fwd,Conv,1849688064,983236608
resnetv23_stage3__plus2,ElementWise,401408,1880064
resnetv23_stage3_batchnorm6_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation6,Relu,802816,401408
resnetv23_stage3_conv7_fwd,Conv,1849688064,983236608
resnetv23_stage3_batchnorm7_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation7,Relu,802816,401408
resnetv23_stage3_conv8_fwd,Conv,1849688064,983236608
resnetv23_stage3__plus3,ElementWise,401408,1880064
resnetv23_stage3_batchnorm8_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation8,Relu,802816,401408
resnetv23_stage3_conv9_fwd,Conv,1849688064,983236608
resnetv23_stage3_batchnorm9_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation9,Relu,802816,401408
resnetv23_stage3_conv10_fwd,Conv,1849688064,983236608
resnetv23_stage3__plus4,ElementWise,401408,1880064
resnetv23_stage3_batchnorm10_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation10,Relu,802816,401408
resnetv23_stage3_conv11_fwd,Conv,1849688064,983236608
resnetv23_stage3_batchnorm11_fwd,BatchNorm,802816,2539520
resnetv23_stage3_activation11,Relu,802816,401408
resnetv23_stage3_conv12_fwd,Conv,1849688064,983236608
resnetv23_stage3__plus5,ElementWise,401408,1880064
resnetv23_stage4_batchnorm0_fwd,BatchNorm,802816,2539520
resnetv23_stage4_activation0,Relu,802816,401408
resnetv23_stage4_conv0_fwd,Conv,924844032,981667840
resnetv23_stage4_batchnorm1_fwd,BatchNorm,401408,1404928
resnetv23_stage4_activation1,Relu,401408,200704
resnetv23_stage4_conv1_fwd,Conv,1849688064,1963134976
resnetv23_stage4_conv2_fwd,Conv,102760448,109252608
resnetv23_stage4__plus0,ElementWise,200704,802816
resnetv23_stage4_batchnorm2_fwd,BatchNorm,401408,1404928
resnetv23_stage4_activation2,Relu,401408,200704
resnetv23_stage4_conv3_fwd,Conv,1849688064,1963134976
resnetv23_stage4_batchnorm3_fwd,BatchNorm,401408,1404928
resnetv23_stage4_activation3,Relu,401408,200704
resnetv23_stage4_conv4_fwd,Conv,1849688064,1963134976
resnetv23_stage4__plus1,ElementWise,200704,802816
resnetv23_stage4_batchnorm4_fwd,BatchNorm,401408,1404928
resnetv23_stage4_activation4,Relu,401408,200704
resnetv23_stage4_conv5_fwd,Conv,1849688064,1963134976
